<Frame>: 0 Lunar_Safety_orange
-72.250000 19.402369 -7.300000
-79.750000 19.402369 -7.300000
-79.750000 20.102369 -7.300000
-79.662132 20.102369 -7.087868
-79.662132 19.402369 -7.087868
-79.662132 19.402369 -7.087868
-79.662132 20.102369 -7.087868
-79.449997 20.102369 -7.000000
-79.449997 19.402369 -7.000000
-72.250000 19.402369 -12.700000
-72.250000 20.102369 -12.700000
-72.337868 20.102369 -12.912132
-72.337868 19.402369 -12.912132
-72.337868 19.402369 -12.912132
-72.337868 20.102369 -12.912132
-72.550003 20.102369 -13.000000
-72.550003 19.402369 -13.000000
-79.449997 19.402369 -13.000000
-79.449997 20.102369 -13.000000
-79.662132 20.102369 -12.912132
-79.662132 19.402369 -12.912132
-79.662132 19.402369 -12.912132
-79.662132 20.102369 -12.912132
-79.750000 20.102369 -12.700000
-79.750000 19.402369 -12.700000
-72.250000 19.402369 -7.300000
-72.250000 20.102369 -7.300000
-72.250000 20.102369 -12.700000
-72.250000 19.402369 -12.700000
66.550003 18.650000 60.200001
63.450001 18.650000 60.200001
63.450001 18.850000 60.200001
66.550003 18.850000 60.200001
66.550003 18.650000 57.399998
66.550003 18.850000 57.399998
63.450001 18.850000 57.399998
63.450001 18.650000 57.399998
66.550003 18.950000 60.099998
63.450001 18.950000 60.099998
63.450001 18.950000 57.500000
66.550003 18.950000 57.500000
63.349998 18.650000 60.099998
63.349998 18.650000 57.500000
63.349998 18.850000 57.500000
63.349998 18.850000 60.099998
66.550003 18.550000 60.099998
66.550003 18.550000 57.500000
63.450001 18.550000 57.500000
63.450001 18.550000 60.099998
66.650002 18.650000 60.099998
66.620712 18.579289 60.099998
66.607735 18.592265 60.157734
66.620712 18.650000 60.170712
66.550003 18.550000 60.099998
66.550003 18.579289 60.170712
66.607735 18.592265 60.157734
66.620712 18.579289 60.099998
66.550003 18.650000 60.200001
66.620712 18.650000 60.170712
66.607735 18.592265 60.157734
66.550003 18.579289 60.170712
66.550003 18.850000 60.200001
66.550003 18.920711 60.170712
66.607735 18.907735 60.157734
66.620712 18.850000 60.170712
66.550003 18.950000 60.099998
66.620712 18.920711 60.099998
66.607735 18.907735 60.157734
66.550003 18.920711 60.170712
66.650002 18.850000 60.099998
66.620712 18.850000 60.170712
66.607735 18.907735 60.157734
66.620712 18.920711 60.099998
66.650002 18.650000 57.500000
66.620712 18.650000 57.429287
66.607735 18.592265 57.442265
66.620712 18.579289 57.500000
66.550003 18.650000 57.399998
66.550003 18.579289 57.429287
66.607735 18.592265 57.442265
66.620712 18.650000 57.429287
66.550003 18.550000 57.500000
66.620712 18.579289 57.500000
66.607735 18.592265 57.442265
66.550003 18.579289 57.429287
66.650002 18.850000 57.500000
66.620712 18.920711 57.500000
66.607735 18.907735 57.442265
66.620712 18.850000 57.429287
66.550003 18.950000 57.500000
66.550003 18.920711 57.429287
66.607735 18.907735 57.442265
66.620712 18.920711 57.500000
66.550003 18.850000 57.399998
66.620712 18.850000 57.429287
66.607735 18.907735 57.442265
66.550003 18.920711 57.429287
63.450001 18.650000 60.200001
63.450001 18.579289 60.170712
63.392265 18.592265 60.157734
63.379288 18.650000 60.170712
63.450001 18.550000 60.099998
63.379288 18.579289 60.099998
63.392265 18.592265 60.157734
63.450001 18.579289 60.170712
63.349998 18.650000 60.099998
63.379288 18.650000 60.170712
63.392265 18.592265 60.157734
63.379288 18.579289 60.099998
63.450001 18.850000 60.200001
63.379288 18.850000 60.170712
63.392265 18.907735 60.157734
63.450001 18.920711 60.170712
63.349998 18.850000 60.099998
63.379288 18.920711 60.099998
63.392265 18.907735 60.157734
63.379288 18.850000 60.170712
63.450001 18.950000 60.099998
63.450001 18.920711 60.170712
63.392265 18.907735 60.157734
63.379288 18.920711 60.099998
63.349998 18.650000 57.500000
63.379288 18.579289 57.500000
63.392265 18.592265 57.442265
63.379288 18.650000 57.429287
63.450001 18.550000 57.500000
63.450001 18.579289 57.429287
63.392265 18.592265 57.442265
63.379288 18.579289 57.500000
63.450001 18.650000 57.399998
63.379288 18.650000 57.429287
63.392265 18.592265 57.442265
63.450001 18.579289 57.429287
63.450001 18.850000 57.399998
63.450001 18.920711 57.429287
63.392265 18.907735 57.442265
63.379288 18.850000 57.429287
63.450001 18.950000 57.500000
63.379288 18.920711 57.500000
63.392265 18.907735 57.442265
63.450001 18.920711 57.429287
63.349998 18.850000 57.500000
63.379288 18.850000 57.429287
63.392265 18.907735 57.442265
63.379288 18.920711 57.500000
66.650002 18.650000 57.500000
66.620712 18.579289 57.500000
66.620712 18.579289 60.099998
66.620712 18.579289 60.099998
66.620712 18.579289 57.500000
66.550003 18.550000 57.500000
66.550003 18.550000 60.099998
66.550003 18.550000 60.099998
63.450001 18.550000 60.099998
63.450001 18.579289 60.170712
66.550003 18.579289 60.170712
66.550003 18.579289 60.170712
63.450001 18.579289 60.170712
63.450001 18.650000 60.200001
66.550003 18.650000 60.200001
63.450001 18.550000 60.099998
63.450001 18.550000 57.500000
63.379288 18.579289 57.500000
63.379288 18.579289 60.099998
63.379288 18.579289 60.099998
63.379288 18.579289 57.500000
63.349998 18.650000 60.099998
66.550003 18.650000 57.399998
63.450001 18.650000 57.399998
63.450001 18.579289 57.429287
66.550003 18.579289 57.429287
66.550003 18.579289 57.429287
63.450001 18.579289 57.429287
63.450001 18.550000 57.500000
66.550003 18.550000 57.500000
66.550003 18.850000 60.200001
63.450001 18.850000 60.200001
63.450001 18.920711 60.170712
66.550003 18.920711 60.170712
66.550003 18.920711 60.170712
63.450001 18.920711 60.170712
63.450001 18.950000 60.099998
66.550003 18.950000 60.099998
66.550003 18.950000 60.099998
66.550003 18.950000 57.500000
66.620712 18.920711 57.500000
66.620712 18.920711 60.099998
66.620712 18.920711 60.099998
66.620712 18.920711 57.500000
66.650002 18.850000 60.099998
66.550003 18.950000 57.500000
63.450001 18.950000 57.500000
63.450001 18.920711 57.429287
66.550003 18.920711 57.429287
66.550003 18.920711 57.429287
63.450001 18.920711 57.429287
63.450001 18.850000 57.399998
66.550003 18.850000 57.399998
63.349998 18.850000 57.500000
63.379288 18.920711 57.500000
63.379288 18.920711 60.099998
63.379288 18.920711 60.099998
63.379288 18.920711 57.500000
63.450001 18.950000 57.500000
63.450001 18.950000 60.099998
66.550003 18.650000 60.200001
66.550003 18.850000 60.200001
66.620712 18.850000 60.170712
66.620712 18.650000 60.170712
66.620712 18.650000 60.170712
66.620712 18.850000 60.170712
66.650002 18.850000 60.099998
66.650002 18.650000 60.099998
63.349998 18.650000 60.099998
63.349998 18.850000 60.099998
63.379288 18.850000 60.170712
63.379288 18.650000 60.170712
63.379288 18.650000 60.170712
63.379288 18.850000 60.170712
63.450001 18.850000 60.200001
63.450001 18.650000 60.200001
66.650002 18.650000 57.500000
66.650002 18.850000 57.500000
66.620712 18.850000 57.429287
66.620712 18.650000 57.429287
66.620712 18.650000 57.429287
66.620712 18.850000 57.429287
66.550003 18.850000 57.399998
66.550003 18.650000 57.399998
63.450001 18.650000 57.399998
63.450001 18.850000 57.399998
63.379288 18.850000 57.429287
63.379288 18.650000 57.429287
63.379288 18.650000 57.429287
63.379288 18.850000 57.429287
63.349998 18.850000 57.500000
63.349998 18.650000 57.500000
66.650002 18.650000 60.099998
66.650002 18.850000 60.099998
66.650002 18.850000 57.500000
66.650002 18.650000 57.500000
28.371576 21.970329 54.327473
27.628424 21.970329 54.327473
27.628424 22.161664 54.327473
28.371576 22.161664 54.327473
28.371576 21.970329 54.302471
28.371576 22.161664 54.302471
27.628424 22.161664 54.302471
27.628424 21.970329 54.302471
28.371576 22.171664 54.317471
27.628424 22.171664 54.317471
27.628424 22.171664 54.312473
28.371576 22.171664 54.312473
27.618423 21.970329 54.317471
27.618423 21.970329 54.312473
27.618423 22.161664 54.312473
27.618423 22.161664 54.317471
28.371576 21.960329 54.317471
28.371576 21.960329 54.312473
27.628424 21.960329 54.312473
27.628424 21.960329 54.317471
28.381577 21.970329 54.317471
28.378649 21.963258 54.317471
28.377350 21.964556 54.323246
28.378649 21.970329 54.324543
28.371576 21.960329 54.317471
28.371576 21.963258 54.324543
28.377350 21.964556 54.323246
28.378649 21.963258 54.317471
28.371576 21.970329 54.327473
28.378649 21.970329 54.324543
28.377350 21.964556 54.323246
28.371576 21.963258 54.324543
28.371576 22.161664 54.327473
28.371576 22.168735 54.324543
28.377350 22.167438 54.323246
28.378649 22.161664 54.324543
28.371576 22.171664 54.317471
28.378649 22.168735 54.317471
28.377350 22.167438 54.323246
28.371576 22.168735 54.324543
28.381577 22.161664 54.317471
28.378649 22.161664 54.324543
28.377350 22.167438 54.323246
28.378649 22.168735 54.317471
28.381577 21.970329 54.312473
28.378649 21.970329 54.305401
28.377350 21.964556 54.306698
28.378649 21.963258 54.312473
28.371576 21.970329 54.302471
28.371576 21.963258 54.305401
28.377350 21.964556 54.306698
28.378649 21.970329 54.305401
28.371576 21.960329 54.312473
28.378649 21.963258 54.312473
28.377350 21.964556 54.306698
28.371576 21.963258 54.305401
28.381577 22.161664 54.312473
28.378649 22.168735 54.312473
28.377350 22.167438 54.306698
28.378649 22.161664 54.305401
28.371576 22.171664 54.312473
28.371576 22.168735 54.305401
28.377350 22.167438 54.306698
28.378649 22.168735 54.312473
28.371576 22.161664 54.302471
28.378649 22.161664 54.305401
28.377350 22.167438 54.306698
28.371576 22.168735 54.305401
27.628424 21.970329 54.327473
27.628424 21.963258 54.324543
27.622650 21.964556 54.323246
27.621351 21.970329 54.324543
27.628424 21.960329 54.317471
27.621351 21.963258 54.317471
27.622650 21.964556 54.323246
27.628424 21.963258 54.324543
27.618423 21.970329 54.317471
27.621351 21.970329 54.324543
27.622650 21.964556 54.323246
27.621351 21.963258 54.317471
27.628424 22.161664 54.327473
27.621351 22.161664 54.324543
27.622650 22.167438 54.323246
27.628424 22.168735 54.324543
27.618423 22.161664 54.317471
27.621351 22.168735 54.317471
27.622650 22.167438 54.323246
27.621351 22.161664 54.324543
27.628424 22.171664 54.317471
27.628424 22.168735 54.324543
27.622650 22.167438 54.323246
27.621351 22.168735 54.317471
27.618423 21.970329 54.312473
27.621351 21.963258 54.312473
27.622650 21.964556 54.306698
27.621351 21.970329 54.305401
27.628424 21.960329 54.312473
27.628424 21.963258 54.305401
27.622650 21.964556 54.306698
27.621351 21.963258 54.312473
27.628424 21.970329 54.302471
27.621351 21.970329 54.305401
27.622650 21.964556 54.306698
27.628424 21.963258 54.305401
27.628424 22.161664 54.302471
27.628424 22.168735 54.305401
27.622650 22.167438 54.306698
27.621351 22.161664 54.305401
27.628424 22.171664 54.312473
27.621351 22.168735 54.312473
27.622650 22.167438 54.306698
27.628424 22.168735 54.305401
27.618423 22.161664 54.312473
27.621351 22.161664 54.305401
27.622650 22.167438 54.306698
27.621351 22.168735 54.312473
28.381577 21.970329 54.317471
28.381577 21.970329 54.312473
28.378649 21.963258 54.312473
28.378649 21.963258 54.317471
28.378649 21.963258 54.317471
28.371576 21.960329 54.312473
28.371576 21.960329 54.317471
28.371576 21.960329 54.317471
27.628424 21.960329 54.317471
27.628424 21.963258 54.324543
28.371576 21.963258 54.324543
28.371576 21.963258 54.324543
27.628424 21.963258 54.324543
27.628424 21.970329 54.327473
28.371576 21.970329 54.327473
27.628424 21.960329 54.317471
27.628424 21.960329 54.312473
27.621351 21.963258 54.312473
27.621351 21.963258 54.317471
27.621351 21.963258 54.312473
27.618423 21.970329 54.312473
27.618423 21.970329 54.317471
28.371576 21.970329 54.302471
27.628424 21.970329 54.302471
27.628424 21.963258 54.305401
28.371576 21.963258 54.305401
28.371576 21.963258 54.305401
27.628424 21.963258 54.305401
27.628424 21.960329 54.312473
28.371576 21.960329 54.312473
28.371576 22.161664 54.327473
27.628424 22.161664 54.327473
27.628424 22.168735 54.324543
28.371576 22.168735 54.324543
28.371576 22.168735 54.324543
27.628424 22.168735 54.324543
27.628424 22.171664 54.317471
28.371576 22.171664 54.317471
28.371576 22.171664 54.317471
28.371576 22.171664 54.312473
28.378649 22.168735 54.312473
28.378649 22.168735 54.317471
28.378649 22.168735 54.312473
28.381577 22.161664 54.312473
28.381577 22.161664 54.317471
28.371576 22.171664 54.312473
27.628424 22.171664 54.312473
27.628424 22.168735 54.305401
28.371576 22.168735 54.305401
28.371576 22.168735 54.305401
27.628424 22.168735 54.305401
27.628424 22.161664 54.302471
28.371576 22.161664 54.302471
27.618423 22.161664 54.317471
27.618423 22.161664 54.312473
27.621351 22.168735 54.312473
27.621351 22.168735 54.317471
27.621351 22.168735 54.317471
27.628424 22.171664 54.312473
27.628424 22.171664 54.317471
28.371576 21.970329 54.327473
28.371576 22.161664 54.327473
28.378649 22.161664 54.324543
28.378649 21.970329 54.324543
28.378649 21.970329 54.324543
28.378649 22.161664 54.324543
28.381577 22.161664 54.317471
28.381577 21.970329 54.317471
27.618423 21.970329 54.317471
27.618423 22.161664 54.317471
27.621351 22.161664 54.324543
27.621351 21.970329 54.324543
27.621351 21.970329 54.324543
27.621351 22.161664 54.324543
27.628424 22.161664 54.327473
27.628424 21.970329 54.327473
28.381577 21.970329 54.312473
28.381577 22.161664 54.312473
28.378649 22.161664 54.305401
28.378649 21.970329 54.305401
28.378649 21.970329 54.305401
28.378649 22.161664 54.305401
28.371576 22.161664 54.302471
28.371576 21.970329 54.302471
27.628424 21.970329 54.302471
27.628424 22.161664 54.302471
27.621351 22.161664 54.305401
27.621351 21.970329 54.305401
27.621351 21.970329 54.305401
27.621351 22.161664 54.305401
27.618423 22.161664 54.312473
27.618423 21.970329 54.312473
28.381577 21.970329 54.317471
28.381577 22.161664 54.317471
28.381577 22.161664 54.312473
28.381577 21.970329 54.312473
-22.710749 16.272634 50.043770
-23.289251 16.272634 50.043770
-23.289251 16.418373 50.043770
-22.710749 16.418373 50.043770
-22.710749 16.272634 50.018768
-22.710749 16.418373 50.018768
-23.289251 16.418373 50.018768
-23.289251 16.272634 50.018768
-22.710749 16.428373 50.033768
-23.289251 16.428373 50.033768
-23.289251 16.428373 50.028770
-22.710749 16.428373 50.028770
-23.299252 16.272634 50.033768
-23.299252 16.272634 50.028770
-23.299252 16.418373 50.028770
-23.299252 16.418373 50.033768
-22.710749 16.262634 50.033768
-22.710749 16.262634 50.028770
-23.289251 16.262634 50.028770
-23.289251 16.262634 50.033768
-22.700748 16.272634 50.033768
-22.703676 16.265563 50.033768
-22.704975 16.266860 50.039543
-22.703676 16.272634 50.040840
-22.710749 16.262634 50.033768
-22.710749 16.265563 50.040840
-22.704975 16.266860 50.039543
-22.703676 16.265563 50.033768
-22.710749 16.272634 50.043770
-22.703676 16.272634 50.040840
-22.704975 16.266860 50.039543
-22.710749 16.265563 50.040840
-22.710749 16.418373 50.043770
-22.710749 16.425444 50.040840
-22.704975 16.424147 50.039543
-22.703676 16.418373 50.040840
-22.710749 16.428373 50.033768
-22.703676 16.425444 50.033768
-22.704975 16.424147 50.039543
-22.710749 16.425444 50.040840
-22.700748 16.418373 50.033768
-22.703676 16.418373 50.040840
-22.704975 16.424147 50.039543
-22.703676 16.425444 50.033768
-22.700748 16.272634 50.028770
-22.703676 16.272634 50.021698
-22.704975 16.266860 50.022995
-22.703676 16.265563 50.028770
-22.710749 16.272634 50.018768
-22.710749 16.265563 50.021698
-22.704975 16.266860 50.022995
-22.703676 16.272634 50.021698
-22.710749 16.262634 50.028770
-22.703676 16.265563 50.028770
-22.704975 16.266860 50.022995
-22.710749 16.265563 50.021698
-22.700748 16.418373 50.028770
-22.703676 16.425444 50.028770
-22.704975 16.424147 50.022995
-22.703676 16.418373 50.021698
-22.710749 16.428373 50.028770
-22.710749 16.425444 50.021698
-22.704975 16.424147 50.022995
-22.703676 16.425444 50.028770
-22.710749 16.418373 50.018768
-22.703676 16.418373 50.021698
-22.704975 16.424147 50.022995
-22.710749 16.425444 50.021698
-23.289251 16.272634 50.043770
-23.289251 16.265563 50.040840
-23.295025 16.266860 50.039543
-23.296324 16.272634 50.040840
-23.289251 16.262634 50.033768
-23.296324 16.265563 50.033768
-23.295025 16.266860 50.039543
-23.289251 16.265563 50.040840
-23.299252 16.272634 50.033768
-23.296324 16.272634 50.040840
-23.295025 16.266860 50.039543
-23.296324 16.265563 50.033768
-23.289251 16.418373 50.043770
-23.296324 16.418373 50.040840
-23.295025 16.424147 50.039543
-23.289251 16.425444 50.040840
-23.299252 16.418373 50.033768
-23.296324 16.425444 50.033768
-23.295025 16.424147 50.039543
-23.296324 16.418373 50.040840
-23.289251 16.428373 50.033768
-23.289251 16.425444 50.040840
-23.295025 16.424147 50.039543
-23.296324 16.425444 50.033768
-23.299252 16.272634 50.028770
-23.296324 16.265563 50.028770
-23.295025 16.266860 50.022995
-23.296324 16.272634 50.021698
-23.289251 16.262634 50.028770
-23.289251 16.265563 50.021698
-23.295025 16.266860 50.022995
-23.296324 16.265563 50.028770
-23.289251 16.272634 50.018768
-23.296324 16.272634 50.021698
-23.295025 16.266860 50.022995
-23.289251 16.265563 50.021698
-23.289251 16.418373 50.018768
-23.289251 16.425444 50.021698
-23.295025 16.424147 50.022995
-23.296324 16.418373 50.021698
-23.289251 16.428373 50.028770
-23.296324 16.425444 50.028770
-23.295025 16.424147 50.022995
-23.289251 16.425444 50.021698
-23.299252 16.418373 50.028770
-23.296324 16.418373 50.021698
-23.295025 16.424147 50.022995
-23.296324 16.425444 50.028770
-22.700748 16.272634 50.033768
-22.700748 16.272634 50.028770
-22.703676 16.265563 50.028770
-22.703676 16.265563 50.033768
-22.703676 16.265563 50.033768
-22.710749 16.262634 50.028770
-22.710749 16.262634 50.033768
-22.710749 16.262634 50.033768
-23.289251 16.262634 50.033768
-23.289251 16.265563 50.040840
-22.710749 16.265563 50.040840
-22.710749 16.265563 50.040840
-23.289251 16.265563 50.040840
-23.289251 16.272634 50.043770
-22.710749 16.272634 50.043770
-23.289251 16.262634 50.033768
-23.289251 16.262634 50.028770
-23.296324 16.265563 50.028770
-23.296324 16.265563 50.033768
-23.296324 16.265563 50.028770
-23.299252 16.272634 50.028770
-23.299252 16.272634 50.033768
-22.710749 16.272634 50.018768
-23.289251 16.272634 50.018768
-23.289251 16.265563 50.021698
-22.710749 16.265563 50.021698
-22.710749 16.265563 50.021698
-23.289251 16.265563 50.021698
-23.289251 16.262634 50.028770
-22.710749 16.262634 50.028770
-22.710749 16.418373 50.043770
-23.289251 16.418373 50.043770
-23.289251 16.425444 50.040840
-22.710749 16.425444 50.040840
-22.710749 16.425444 50.040840
-23.289251 16.425444 50.040840
-23.289251 16.428373 50.033768
-22.710749 16.428373 50.033768
-22.710749 16.428373 50.033768
-22.710749 16.428373 50.028770
-22.703676 16.425444 50.028770
-22.703676 16.425444 50.033768
-22.703676 16.425444 50.028770
-22.700748 16.418373 50.028770
-22.700748 16.418373 50.033768
-22.710749 16.428373 50.028770
-23.289251 16.428373 50.028770
-23.289251 16.425444 50.021698
-22.710749 16.425444 50.021698
-22.710749 16.425444 50.021698
-23.289251 16.425444 50.021698
